id,type,sensorName,time,x,y,z,w
24,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282681,0.016317725,-0.047128215,0.059345502,0.0
36,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282702,0.024869831,-0.048349943,0.061788965,0.0
28,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282722,0.038308855,-0.05323686,0.061788965,0.0
40,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282743,0.041974045,-0.05445859,0.05812378,0.0
32,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282763,0.02853502,-0.05690205,0.05323686,0.0
43,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282783,0.015095996,-0.065454155,0.0507934,0.0
50,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282803,-7.86487E-4,-0.06178897,0.04712821,0.0
48,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282824,-0.015447242,-0.048349943,0.04957167,0.0
53,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282843,-0.008116864,-0.03613265,0.05323686,0.0
54,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282863,0.0089873485,-0.028802272,0.05445859,0.0
59,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282884,-0.0020082165,-0.025137082,0.05201513,0.0
61,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282904,-0.015447242,-0.020250164,0.04590648,0.0
67,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282924,-0.023999346,-0.0055894116,0.04712821,0.0
69,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282944,-0.019112429,0.0139582595,0.04712821,0.0
81,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282964,-0.01666897,0.031062473,0.036132645,0.0
83,runtime,"lsm6dso Gyroscope Non-wakeup",1632703282985,-0.022777615,0.042058036,0.017806707,0.0
82,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283005,-0.022777615,0.045723222,-0.002962694,0.0
100,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283025,-0.017890697,0.05183187,-0.016401717,0.0
88,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283045,-0.010560323,0.061605707,-0.020066906,0.0
94,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283065,-0.0044516753,0.06527089,-0.012736529,0.0
97,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283085,4.3524243E-4,0.059162248,-0.0017409646,0.0
110,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283106,0.0028787013,0.05183187,0.0031459532,0.0
108,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283125,-7.86487E-4,0.043279767,0.0019242237,0.0
111,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283146,-7.86487E-4,0.043279767,0.0031459532,0.0
116,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283166,0.016317725,0.045723222,0.01047633,0.0
136,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283186,0.029756749,0.042058036,0.012919789,0.0
137,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283205,0.039530583,0.028619014,0.019028436,0.0
124,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283225,0.052969605,0.020066906,0.027580542,0.0
126,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283245,0.066408634,0.01640172,0.03368919,0.0
131,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283265,0.07740419,0.01273653,0.036132645,0.0
148,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283286,0.07129555,0.01273653,0.031245729,0.0
142,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283306,0.040752314,0.009071342,0.026358811,0.0
151,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283326,0.0089873485,0.0029626945,0.027580542,0.0
152,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283346,-0.008116864,-0.006811141,0.03368919,0.0
162,runtime,"lsm6dso Gyroscope Non-wakeup",1632703283366,-0.008116864,-0.006811141,0.041019563,0.0
