id,type,sensorName,time,x,y,z,w
5,runtime,linear_acceleration,1632707449529,0.07818508,-0.010096788,-0.050386548,0.0
2,runtime,linear_acceleration,1632707449550,0.002448082,-0.068762064,-0.08902407,0.0
16,runtime,linear_acceleration,1632707449571,-0.12563038,-0.04949045,-0.29889047,0.0
9,runtime,linear_acceleration,1632707449591,-1.7027016,0.48388886,0.32828176,0.0
7,runtime,linear_acceleration,1632707449612,0.7084751,0.35399294,-0.36785644,0.0
28,runtime,linear_acceleration,1632707449632,0.028729439,-0.53991556,0.26511538,0.0
31,runtime,linear_acceleration,1632707449653,0.33828354,-0.13884711,0.45431662,0.0
21,runtime,linear_acceleration,1632707449674,0.25199127,0.1362629,0.66299236,0.0
33,runtime,linear_acceleration,1632707449694,0.3845682,0.3928361,0.5355345,0.0
27,runtime,linear_acceleration,1632707449714,0.19465065,0.63275075,0.25859475,0.0
45,runtime,linear_acceleration,1632707449735,-0.2863922,0.8014531,-0.18907696,0.0
36,runtime,linear_acceleration,1632707449756,-0.08939457,0.17270613,-0.618345,0.0
40,runtime,linear_acceleration,1632707449776,-0.016872406,0.0026500225,-0.58433086,0.0
52,runtime,linear_acceleration,1632707449797,-0.21980858,-0.45551133,-0.3718397,0.0
50,runtime,linear_acceleration,1632707449817,0.009454727,-0.5744939,-0.30354977,0.0
51,runtime,linear_acceleration,1632707449838,0.039344788,-0.40552068,-0.20196873,0.0
62,runtime,linear_acceleration,1632707449858,0.04551792,-0.18884468,-0.09756988,0.0
65,runtime,linear_acceleration,1632707449879,0.052526474,-0.04248023,0.0057857037,0.0
63,runtime,linear_acceleration,1632707449899,0.03233242,0.06011486,-0.08226365,0.0
72,runtime,linear_acceleration,1632707449920,-0.014634132,0.15887451,-0.11556208,0.0
77,runtime,linear_acceleration,1632707449941,-0.097203255,0.14396071,-0.11969185,0.0
80,runtime,linear_acceleration,1632707449961,-0.057243347,0.024386406,-0.14776802,0.0
79,runtime,linear_acceleration,1632707449982,0.013580322,-0.08093953,-0.14638025,0.0
83,runtime,linear_acceleration,1632707450002,0.0821991,0.026762009,-0.01279521,0.0
91,runtime,linear_acceleration,1632707450022,0.03743553,-0.017402887,0.020164847,0.0
89,runtime,linear_acceleration,1632707450042,0.012464523,-0.04138279,-0.073482215,0.0
97,runtime,linear_acceleration,1632707450062,-0.0026073456,-0.007843733,0.019168317,0.0
103,runtime,linear_acceleration,1632707450082,0.104566574,-0.018234491,-0.022289217,0.0
105,runtime,linear_acceleration,1632707450103,-0.011222839,0.18419361,-0.06959301,0.0
108,runtime,linear_acceleration,1632707450123,-0.046146393,0.34142876,-0.24162304,0.0
117,runtime,linear_acceleration,1632707450143,-0.19598293,0.15560317,-0.29554904,0.0
123,runtime,linear_acceleration,1632707450163,0.03924179,0.17879677,-0.22472507,0.0
127,runtime,linear_acceleration,1632707450183,0.018167496,0.01725626,0.004809022,0.0
120,runtime,linear_acceleration,1632707450203,-0.024629593,-0.015941143,0.18105108,0.0
131,runtime,linear_acceleration,1632707450223,-0.0743494,-0.19506383,0.17270839,0.0
135,runtime,linear_acceleration,1632707450243,-0.011314392,-0.13726497,-0.05444014,0.0
139,runtime,linear_acceleration,1632707450263,0.20235825,-0.024672508,-0.03839147,0.0
144,runtime,linear_acceleration,1632707450284,0.13230324,0.06045866,0.06137824,0.0
153,runtime,linear_acceleration,1632707450304,0.1815834,0.045289516,0.17642254,0.0
147,runtime,linear_acceleration,1632707450324,0.061774254,0.23829246,0.054392695,0.0
148,runtime,linear_acceleration,1632707450344,-0.16194439,0.09568739,0.20607334,0.0
155,runtime,linear_acceleration,1632707450364,-0.18029118,0.20614862,0.28410715,0.0
164,runtime,linear_acceleration,1632707450384,0.069132805,0.44243073,0.13360071,0.0
159,runtime,linear_acceleration,1632707450405,-0.1253643,0.4503374,0.020159662,0.0
171,runtime,linear_acceleration,1632707450425,-0.0629797,0.29065752,0.16472691,0.0
179,runtime,linear_acceleration,1632707450445,0.09080696,0.25877047,0.192893,0.0
