id,type,sensorName,time,x,y,z,w
42,runtime,"ak0991x Magnetometer Non-wakeup",1632707449822,49.090546,35.018,-33.36963,0.0
46,runtime,"ak0991x Magnetometer Non-wakeup",1632707449841,48.815308,34.450523,-32.803528,0.0
49,runtime,"ak0991x Magnetometer Non-wakeup",1632707449861,49.424713,34.15051,-33.100876,0.0
59,runtime,"ak0991x Magnetometer Non-wakeup",1632707449882,49.003845,33.91223,-33.597992,0.0
58,runtime,"ak0991x Magnetometer Non-wakeup",1632707449902,47.446533,32.26658,-34.356842,0.0
70,runtime,"ak0991x Magnetometer Non-wakeup",1632707449922,47.950348,33.961327,-34.379852,0.0
71,runtime,"ak0991x Magnetometer Non-wakeup",1632707449942,47.48282,35.341248,-35.72229,0.0
74,runtime,"ak0991x Magnetometer Non-wakeup",1632707449962,47.477966,34.456615,-34.214813,0.0
76,runtime,"ak0991x Magnetometer Non-wakeup",1632707449982,48.43515,33.649277,-34.55536,0.0
84,runtime,"ak0991x Magnetometer Non-wakeup",1632707450002,48.62494,35.693375,-33.360565,0.0
87,runtime,"ak0991x Magnetometer Non-wakeup",1632707450022,48.58194,34.555412,-35.748108,0.0
85,runtime,"ak0991x Magnetometer Non-wakeup",1632707450042,47.345062,33.325577,-35.607376,0.0
88,runtime,"ak0991x Magnetometer Non-wakeup",1632707450062,48.375153,34.907314,-35.088715,0.0
90,runtime,"ak0991x Magnetometer Non-wakeup",1632707450082,48.141327,34.538876,-33.80545,0.0
100,runtime,"ak0991x Magnetometer Non-wakeup",1632707450102,47.329987,36.07542,-34.35617,0.0
102,runtime,"ak0991x Magnetometer Non-wakeup",1632707450122,46.96811,34.40218,-34.018433,0.0
107,runtime,"ak0991x Magnetometer Non-wakeup",1632707450142,46.30728,35.435772,-33.05893,0.0
106,runtime,"ak0991x Magnetometer Non-wakeup",1632707450162,47.120636,34.25308,-33.111176,0.0
114,runtime,"ak0991x Magnetometer Non-wakeup",1632707450181,47.008545,34.42429,-32.999786,0.0
119,runtime,"ak0991x Magnetometer Non-wakeup",1632707450202,46.13449,33.986233,-31.543793,0.0
129,runtime,"ak0991x Magnetometer Non-wakeup",1632707450222,46.944977,33.33115,-32.646057,0.0
128,runtime,"ak0991x Magnetometer Non-wakeup",1632707450242,46.52014,33.443558,-33.891693,0.0
133,runtime,"ak0991x Magnetometer Non-wakeup",1632707450262,46.72278,34.02743,-33.026215,0.0
137,runtime,"ak0991x Magnetometer Non-wakeup",1632707450282,46.91992,32.964664,-32.625153,0.0
141,runtime,"ak0991x Magnetometer Non-wakeup",1632707450302,47.093628,33.532745,-32.487305,0.0
151,runtime,"ak0991x Magnetometer Non-wakeup",1632707450321,48.15799,31.66956,-31.431793,0.0
142,runtime,"ak0991x Magnetometer Non-wakeup",1632707450342,47.21237,32.483215,-30.800232,0.0
157,runtime,"ak0991x Magnetometer Non-wakeup",1632707450361,48.17401,33.14558,-30.374847,0.0
152,runtime,"ak0991x Magnetometer Non-wakeup",1632707450381,48.14798,32.60217,-30.052475,0.0
158,runtime,"ak0991x Magnetometer Non-wakeup",1632707450401,47.746033,34.37068,-30.39711,0.0
165,runtime,"ak0991x Magnetometer Non-wakeup",1632707450422,47.613434,35.64512,-29.498901,0.0
163,runtime,"ak0991x Magnetometer Non-wakeup",1632707450442,49.076294,35.827984,-28.510971,0.0
167,runtime,"ak0991x Magnetometer Non-wakeup",1632707450461,47.325348,35.47948,-26.649002,0.0
177,runtime,"ak0991x Magnetometer Non-wakeup",1632707450481,48.005096,36.452686,-27.45604,0.0
174,runtime,"ak0991x Magnetometer Non-wakeup",1632707450502,47.55301,36.42984,-25.804428,0.0
188,runtime,"ak0991x Magnetometer Non-wakeup",1632707450521,48.562897,38.529716,-26.772324,0.0
189,runtime,"ak0991x Magnetometer Non-wakeup",1632707450541,48.219574,39.448345,-24.008774,0.0
190,runtime,"ak0991x Magnetometer Non-wakeup",1632707450561,48.279602,38.190308,-23.475403,0.0
197,runtime,"ak0991x Magnetometer Non-wakeup",1632707450581,48.778564,39.000435,-21.990967,0.0
199,runtime,"ak0991x Magnetometer Non-wakeup",1632707450601,49.046997,39.387817,-22.401093,0.0
202,runtime,"ak0991x Magnetometer Non-wakeup",1632707450621,49.09189,40.87963,-20.616531,0.0
207,runtime,"ak0991x Magnetometer Non-wakeup",1632707450641,47.896484,39.848835,-19.758636,0.0
214,runtime,"ak0991x Magnetometer Non-wakeup",1632707450661,48.430145,41.7363,-19.35553,0.0
213,runtime,"ak0991x Magnetometer Non-wakeup",1632707450681,49.503204,40.407055,-19.058975,0.0
208,runtime,"ak0991x Magnetometer Non-wakeup",1632707450701,49.718628,39.530693,-18.522842,0.0
219,runtime,"ak0991x Magnetometer Non-wakeup",1632707450721,48.55951,41.574562,-19.03038,0.0
226,runtime,"ak0991x Magnetometer Non-wakeup",1632707450741,49.723145,41.0004,-17.756927,0.0
225,runtime,"ak0991x Magnetometer Non-wakeup",1632707450762,49.315308,41.70736,-16.292633,0.0
231,runtime,"ak0991x Magnetometer Non-wakeup",1632707450782,49.52408,41.709312,-17.554993,0.0
234,runtime,"ak0991x Magnetometer Non-wakeup",1632707450802,48.746338,42.029488,-14.976624,0.0
242,runtime,"ak0991x Magnetometer Non-wakeup",1632707450821,48.89499,42.23108,-14.817871,0.0
246,runtime,"ak0991x Magnetometer Non-wakeup",1632707450841,49.64157,42.126335,-15.247513,0.0
245,runtime,"ak0991x Magnetometer Non-wakeup",1632707450861,48.7482,41.324944,-13.625137,0.0
250,runtime,"ak0991x Magnetometer Non-wakeup",1632707450881,48.559784,42.92164,-14.785141,0.0
262,runtime,"ak0991x Magnetometer Non-wakeup",1632707450902,51.03311,40.859055,-13.448395,0.0
265,runtime,"ak0991x Magnetometer Non-wakeup",1632707450921,49.29956,41.578423,-13.10434,0.0
268,runtime,"ak0991x Magnetometer Non-wakeup",1632707450941,50.32611,41.86738,-13.653076,0.0
277,runtime,"ak0991x Magnetometer Non-wakeup",1632707450962,48.002686,41.60662,-13.496979,0.0
282,runtime,"ak0991x Magnetometer Non-wakeup",1632707450981,49.371826,43.205494,-14.2170105,0.0
278,runtime,"ak0991x Magnetometer Non-wakeup",1632707451001,51.052032,41.807457,-11.341446,0.0
287,runtime,"ak0991x Magnetometer Non-wakeup",1632707451021,49.8627,40.19474,-12.611389,0.0
289,runtime,"ak0991x Magnetometer Non-wakeup",1632707451041,50.18286,43.312416,-13.347412,0.0
293,runtime,"ak0991x Magnetometer Non-wakeup",1632707451062,50.835938,40.86342,-11.894989,0.0
297,runtime,"ak0991x Magnetometer Non-wakeup",1632707451081,50.203735,39.50733,-12.498596,0.0
303,runtime,"ak0991x Magnetometer Non-wakeup",1632707451101,50.919098,40.676414,-12.734009,0.0
